EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
stop,2023-05-02T19:45:50.264515,3.157897,40,44233,running,cli,,,,,,,,ios43,show,cisco-ios-cli-6.92,"extended parsing",
info,2023-05-02T19:45:50.267558,,40,44199,running,cli,,cdb,,,,,,,,,"all commit subscription notifications acknowledged",
start,2023-05-02T19:45:50.268672,,40,44233,running,cli,,,,,,,,ios43,show,cisco-ios-cli-6.92,"populating cdb",
info,2023-05-02T19:45:50.268660,,40,44199,running,cli,,ncs-internal-device-mgr,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.290983,0.105687,40,45444,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.291240,0.181989,40,45444,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:50.303559,3.181938,40,44276,running,cli,,,,,,,,ios78,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:50.308665,,40,45471,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.309746,0.001081,40,45471,operational,cli,,,,,,,,,,,"check data kickers",
start,2023-05-02T19:45:50.309980,,40,45466,operational,cli,,,,,,,,,,,"check data kickers",
start,2023-05-02T19:45:50.311558,,40,45446,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.311630,0.001650,40,45466,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.311534,0.123498,40,45471,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.312304,,40,45471,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.312724,,40,45471,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:50.313436,0.127547,40,45468,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.313150,0.123079,40,45466,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.313901,,40,45466,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.314171,,40,45466,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:50.314130,0.175811,40,45468,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:50.314504,0.002946,40,45446,operational,cli,,,,,,,,,,,"check data kickers",
start,2023-05-02T19:45:50.316242,,40,45452,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.317383,0.001141,40,45452,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.317956,0.097699,40,45446,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.318566,,40,45446,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.318702,,40,45462,operational,cli,,,,,,,,,,,"applying transaction",
info,2023-05-02T19:45:50.318765,,40,45446,operational,cli,,cdb,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.318933,,40,44276,running,cli,,,,,,,,ios78,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:50.319029,,40,45462,operational,cli,,,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:50.319152,0.099624,40,45452,operational,cli,,,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:50.319519,0.007215,40,45471,operational,cli,,,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:50.319594,0.005693,40,45466,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.319661,,40,45452,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.319840,,40,45452,operational,cli,,cdb,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.319847,,40,45462,operational,cli,,cdb,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:50.320093,0.001527,40,45446,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.321063,,40,45451,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:50.321213,,40,45446,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:50.321653,,40,45446,operational,cli,,cdb,commit,,,,,,,,"commit",
start,2023-05-02T19:45:50.321767,,40,45451,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.321847,,40,45471,operational,cli,,,commit,,,,,,,,"commit",
start,2023-05-02T19:45:50.321915,,40,45466,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:50.321961,,40,45451,operational,cli,,cdb,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:50.323679,,40,45471,operational,cli,,cdb,commit,,,,,,,,"commit",
info,2023-05-02T19:45:50.323737,,40,45466,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.324253,0.004592,40,45452,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.324500,,40,45452,operational,cli,,,commit,,,,,,,,"commit",
start,2023-05-02T19:45:50.324741,,40,45459,operational,cli,,,,,,,,,,,"applying transaction",
info,2023-05-02T19:45:50.325402,,40,45452,operational,cli,,cdb,commit,,,,,,,,"commit",
start,2023-05-02T19:45:50.325683,,40,45457,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:50.325904,,40,45459,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.326106,,40,45457,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.327639,,40,45476,operational,cli,,,,,,,,,,,"applying transaction",
info,2023-05-02T19:45:50.327732,,40,45457,operational,cli,,cdb,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:50.327756,,40,45459,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.328875,,40,45476,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.329046,,40,45461,operational,cli,,,,,,,,,,,"applying transaction",
info,2023-05-02T19:45:50.329483,,40,45476,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.329668,,40,45461,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:50.330118,,40,45461,operational,cli,,cdb,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:50.332620,2.701745,40,44263,running,cli,,,,,,,,ios4,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:50.335093,,40,44263,running,cli,,,,,,,,ios4,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:50.353086,,40,45462,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.353366,0.032153,40,45446,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.353937,0.133820,40,45446,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:50.354605,0.001519,40,45462,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.356461,0.037432,40,45462,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.357044,,40,45462,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.357565,,40,45462,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:50.358761,0.001717,40,45462,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.359012,,40,45462,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:50.359525,,40,45462,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.359960,3.232853,40,44262,running,cli,,,,,,,,ios71,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:50.362303,,40,44262,running,cli,,,,,,,,ios71,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:50.369494,,40,45451,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.369784,0.047869,40,45466,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.370006,0.180804,40,45466,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:50.370782,0.001288,40,45451,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:50.372628,0.050861,40,45451,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:50.373441,,40,45451,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:50.373985,,40,45451,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:50.375021,0.001580,40,45451,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:50.375591,,40,45451,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:50.376157,,40,45451,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.385495,0.063648,40,45471,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:50.385738,0.199185,40,45471,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:50.389789,3.086954,40,44274,running,cli,,,,,,,,ios77,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:50.394060,,40,44274,running,cli,,,,,,,,ios77,show,cisco-ios-cli-6.92,"populating cdb",
stop,2023-05-02T19:45:50.394309,3.045308,40,44220,running,cli,,,,,,,,ios42,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:50.398289,,40,44220,running,cli,,,,,,,,ios42,show,cisco-ios-cli-6.92,"populating cdb",
