EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-04-25T12:32:09.689280,,2012,22063,running,cli,,,,,,,,ios76,,,"sync-from",
stop,2023-04-25T12:32:09.689859,0.001009,2012,22071,running,cli,,,,,,,,ios52,,,"taking device lock",
start,2023-04-25T12:32:09.690216,,2012,22063,running,cli,,,,,,,,ios76,,,"taking device lock",
stop,2023-04-25T12:32:09.690388,0.000172,2012,22063,running,cli,,,,,,,,ios76,,,"taking device lock",
start,2023-04-25T12:32:09.690596,,2012,22007,running,cli,,,,,,,,ios11,connect,,"connect",
info,2023-04-25T12:32:09.690950,,2012,22007,running,cli,,,,,,,,ios11,connect,,"send NED connect",
start,2023-04-25T12:32:09.691391,,2012,22017,running,cli,,,,,,,,ios72,,,"sync-from",
start,2023-04-25T12:32:09.691687,,2012,22022,running,cli,,,,,,,,ios79,,,"sync-from",
start,2023-04-25T12:32:09.691892,,2012,22017,running,cli,,,,,,,,ios72,,,"taking device lock",
stop,2023-04-25T12:32:09.692076,0.000184,2012,22017,running,cli,,,,,,,,ios72,,,"taking device lock",
start,2023-04-25T12:32:09.692528,,2012,22022,running,cli,,,,,,,,ios79,,,"taking device lock",
start,2023-04-25T12:32:09.692697,,2012,22008,running,cli,,,,,,,,ios58,connect,,"connect",
info,2023-04-25T12:32:09.693376,,2012,22008,running,cli,,,,,,,,ios58,connect,,"send NED connect",
stop,2023-04-25T12:32:09.693375,0.000847,2012,22022,running,cli,,,,,,,,ios79,,,"taking device lock",
start,2023-04-25T12:32:09.693750,,2012,22038,running,cli,,,,,,,,ios55,connect,,"connect",
start,2023-04-25T12:32:09.693781,,2012,22074,running,cli,,,,,,,,ios6,connect,,"connect",
info,2023-04-25T12:32:09.693932,,2012,22074,running,cli,,,,,,,,ios6,connect,,"send NED connect",
info,2023-04-25T12:32:09.693935,,2012,22038,running,cli,,,,,,,,ios55,connect,,"send NED connect",
start,2023-04-25T12:32:09.694051,,2012,22024,running,cli,,,,,,,,ios8,,,"sync-from",
start,2023-04-25T12:32:09.694775,,2012,22024,running,cli,,,,,,,,ios8,,,"taking device lock",
stop,2023-04-25T12:32:09.694913,0.000138,2012,22024,running,cli,,,,,,,,ios8,,,"taking device lock",
start,2023-04-25T12:32:09.695134,,2012,22031,running,cli,,,,,,,,ios47,connect,,"connect",
start,2023-04-25T12:32:09.695188,,2012,21996,running,cli,,,,,,,,ios27,,,"sync-from",
info,2023-04-25T12:32:09.695435,,2012,22031,running,cli,,,,,,,,ios47,connect,,"send NED connect",
start,2023-04-25T12:32:09.695939,,2012,21996,running,cli,,,,,,,,ios27,,,"taking device lock",
start,2023-04-25T12:32:09.695963,,2012,22053,running,cli,,,,,,,,ios63,,,"sync-from",
stop,2023-04-25T12:32:09.696308,0.000369,2012,21996,running,cli,,,,,,,,ios27,,,"taking device lock",
start,2023-04-25T12:32:09.696772,,2012,22053,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-04-25T12:32:09.696915,,2012,22029,running,cli,,,,,,,,ios42,,,"sync-from",
stop,2023-04-25T12:32:09.696949,0.000177,2012,22053,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-04-25T12:32:09.697892,,2012,22029,running,cli,,,,,,,,ios42,,,"taking device lock",
stop,2023-04-25T12:32:09.698101,0.000209,2012,22029,running,cli,,,,,,,,ios42,,,"taking device lock",
start,2023-04-25T12:32:09.698369,,2012,22010,running,cli,,,,,,,,ios2,connect,,"connect",
start,2023-04-25T12:32:09.698659,,2012,22060,running,cli,,,,,,,,ios29,,,"sync-from",
info,2023-04-25T12:32:09.698944,,2012,22010,running,cli,,,,,,,,ios2,connect,,"send NED connect",
start,2023-04-25T12:32:09.699371,,2012,22060,running,cli,,,,,,,,ios29,,,"taking device lock",
stop,2023-04-25T12:32:09.699545,0.000174,2012,22060,running,cli,,,,,,,,ios29,,,"taking device lock",
start,2023-04-25T12:32:09.700426,,2012,22006,running,cli,,,,,,,,ios12,connect,,"connect",
info,2023-04-25T12:32:09.700632,,2012,22006,running,cli,,,,,,,,ios12,connect,,"send NED connect",
start,2023-04-25T12:32:09.701515,,2012,21997,running,cli,,,,,,,,ios25,,,"sync-from",
start,2023-04-25T12:32:09.701651,,2012,22065,running,cli,,,,,,,,ios43,connect,,"connect",
start,2023-04-25T12:32:09.701777,,2012,22066,running,cli,,,,,,,,ios44,connect,,"connect",
start,2023-04-25T12:32:09.702081,,2012,22013,running,cli,,,,,,,,ios7,connect,,"connect",
info,2023-04-25T12:32:09.702270,,2012,22065,running,cli,,,,,,,,ios43,connect,,"send NED connect",
start,2023-04-25T12:32:09.702361,,2012,21997,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-04-25T12:32:09.702414,,2012,22026,running,cli,,,,,,,,ios38,,,"sync-from",
info,2023-04-25T12:32:09.702478,,2012,22013,running,cli,,,,,,,,ios7,connect,,"send NED connect",
info,2023-04-25T12:32:09.702542,,2012,22066,running,cli,,,,,,,,ios44,connect,,"send NED connect",
stop,2023-04-25T12:32:09.702688,0.000327,2012,21997,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-04-25T12:32:09.703030,,2012,21999,running,cli,,,,,,,,ios34,,,"sync-from",
start,2023-04-25T12:32:09.703788,,2012,22026,running,cli,,,,,,,,ios38,,,"taking device lock",
stop,2023-04-25T12:32:09.704050,0.000262,2012,22026,running,cli,,,,,,,,ios38,,,"taking device lock",
start,2023-04-25T12:32:09.704177,,2012,22075,running,cli,,,,,,,,ios73,,,"sync-from",
start,2023-04-25T12:32:09.704526,,2012,21999,running,cli,,,,,,,,ios34,,,"taking device lock",
stop,2023-04-25T12:32:09.704705,0.000179,2012,21999,running,cli,,,,,,,,ios34,,,"taking device lock",
start,2023-04-25T12:32:09.705105,,2012,22075,running,cli,,,,,,,,ios73,,,"taking device lock",
stop,2023-04-25T12:32:09.705294,0.000189,2012,22075,running,cli,,,,,,,,ios73,,,"taking device lock",
start,2023-04-25T12:32:09.705497,,2012,22036,running,cli,,,,,,,,ios57,,,"sync-from",
start,2023-04-25T12:32:09.706010,,2012,22036,running,cli,,,,,,,,ios57,,,"taking device lock",
start,2023-04-25T12:32:09.706099,,2012,22073,running,cli,,,,,,,,ios15,connect,,"connect",
stop,2023-04-25T12:32:09.706181,0.000171,2012,22036,running,cli,,,,,,,,ios57,,,"taking device lock",
info,2023-04-25T12:32:09.706471,,2012,22073,running,cli,,,,,,,,ios15,connect,,"send NED connect",
start,2023-04-25T12:32:09.706883,,2012,22039,running,cli,,,,,,,,ios51,connect,,"connect",
start,2023-04-25T12:32:09.707121,,2012,22047,running,cli,,,,,,,,ios65,connect,,"connect",
info,2023-04-25T12:32:09.707126,,2012,22039,running,cli,,,,,,,,ios51,connect,,"send NED connect",
info,2023-04-25T12:32:09.707377,,2012,22047,running,cli,,,,,,,,ios65,connect,,"send NED connect",
start,2023-04-25T12:32:09.708499,,2012,22048,running,cli,,,,,,,,ios69,,,"sync-from",
start,2023-04-25T12:32:09.708920,,2012,22048,running,cli,,,,,,,,ios69,,,"taking device lock",
stop,2023-04-25T12:32:09.709298,0.000378,2012,22048,running,cli,,,,,,,,ios69,,,"taking device lock",
start,2023-04-25T12:32:09.709493,,2012,22011,running,cli,,,,,,,,ios64,connect,,"connect",
start,2023-04-25T12:32:09.709743,,2012,22023,running,cli,,,,,,,,ios28,,,"sync-from",
info,2023-04-25T12:32:09.709765,,2012,22011,running,cli,,,,,,,,ios64,connect,,"send NED connect",
start,2023-04-25T12:32:09.710248,,2012,22023,running,cli,,,,,,,,ios28,,,"taking device lock",
stop,2023-04-25T12:32:09.710400,0.000152,2012,22023,running,cli,,,,,,,,ios28,,,"taking device lock",
start,2023-04-25T12:32:09.712643,,2012,22012,running,cli,,,,,,,,ios77,,,"sync-from",
start,2023-04-25T12:32:09.713209,,2012,22041,running,cli,,,,,,,,ios60,connect,,"connect",
info,2023-04-25T12:32:09.713622,,2012,22041,running,cli,,,,,,,,ios60,connect,,"send NED connect",
start,2023-04-25T12:32:09.713789,,2012,22012,running,cli,,,,,,,,ios77,,,"taking device lock",
stop,2023-04-25T12:32:09.714047,0.000258,2012,22012,running,cli,,,,,,,,ios77,,,"taking device lock",
start,2023-04-25T12:32:09.714399,,2012,22004,running,cli,,,,,,,,ios0,connect,,"connect",
info,2023-04-25T12:32:09.714723,,2012,22004,running,cli,,,,,,,,ios0,connect,,"send NED connect",
start,2023-04-25T12:32:09.715304,,2012,22003,running,cli,,,,,,,,ios40,connect,,"connect",
info,2023-04-25T12:32:09.715492,,2012,22003,running,cli,,,,,,,,ios40,connect,,"send NED connect",
start,2023-04-25T12:32:09.715533,,2012,22030,running,cli,,,,,,,,ios45,,,"sync-from",
start,2023-04-25T12:32:09.715664,,2012,22019,running,cli,,,,,,,,ios78,connect,,"connect",
info,2023-04-25T12:32:09.715892,,2012,22019,running,cli,,,,,,,,ios78,connect,,"send NED connect",
start,2023-04-25T12:32:09.715904,,2012,22030,running,cli,,,,,,,,ios45,,,"taking device lock",
stop,2023-04-25T12:32:09.716049,0.000145,2012,22030,running,cli,,,,,,,,ios45,,,"taking device lock",
start,2023-04-25T12:32:09.716163,,2012,22071,running,cli,,,,,,,,ios52,connect,,"connect",
info,2023-04-25T12:32:09.716327,,2012,22071,running,cli,,,,,,,,ios52,connect,,"send NED connect",
start,2023-04-25T12:32:09.716720,,2012,22050,running,cli,,,,,,,,ios18,connect,,"connect",
start,2023-04-25T12:32:09.716733,,2012,22014,running,cli,,,,,,,,ios67,connect,,"connect",
info,2023-04-25T12:32:09.716863,,2012,22050,running,cli,,,,,,,,ios18,connect,,"send NED connect",
info,2023-04-25T12:32:09.716880,,2012,22014,running,cli,,,,,,,,ios67,connect,,"send NED connect",
start,2023-04-25T12:32:09.716987,,2012,22032,running,cli,,,,,,,,ios49,,,"sync-from",
start,2023-04-25T12:32:09.717372,,2012,22032,running,cli,,,,,,,,ios49,,,"taking device lock",
stop,2023-04-25T12:32:09.717522,0.000150,2012,22032,running,cli,,,,,,,,ios49,,,"taking device lock",
start,2023-04-25T12:32:09.718483,,2012,22042,running,cli,,,,,,,,ios61,,,"sync-from",
start,2023-04-25T12:32:09.718968,,2012,22042,running,cli,,,,,,,,ios61,,,"taking device lock",
stop,2023-04-25T12:32:09.719114,0.000146,2012,22042,running,cli,,,,,,,,ios61,,,"taking device lock",
start,2023-04-25T12:32:09.721632,,2012,22017,running,cli,,,,,,,,ios72,connect,,"connect",
start,2023-04-25T12:32:09.721610,,2012,21998,running,cli,,,,,,,,ios32,,,"sync-from",
start,2023-04-25T12:32:09.721839,,2012,22063,running,cli,,,,,,,,ios76,connect,,"connect",
info,2023-04-25T12:32:09.721956,,2012,22017,running,cli,,,,,,,,ios72,connect,,"send NED connect",
info,2023-04-25T12:32:09.722009,,2012,22063,running,cli,,,,,,,,ios76,connect,,"send NED connect",
start,2023-04-25T12:32:09.722135,,2012,22022,running,cli,,,,,,,,ios79,connect,,"connect",
info,2023-04-25T12:32:09.722305,,2012,22022,running,cli,,,,,,,,ios79,connect,,"send NED connect",
start,2023-04-25T12:32:09.722336,,2012,21998,running,cli,,,,,,,,ios32,,,"taking device lock",
stop,2023-04-25T12:32:09.722644,0.000308,2012,21998,running,cli,,,,,,,,ios32,,,"taking device lock",
start,2023-04-25T12:32:09.722789,,2012,22024,running,cli,,,,,,,,ios8,connect,,"connect",
info,2023-04-25T12:32:09.722944,,2012,22024,running,cli,,,,,,,,ios8,connect,,"send NED connect",
start,2023-04-25T12:32:09.724150,,2012,22000,running,cli,,,,,,,,ios35,,,"sync-from",
start,2023-04-25T12:32:09.725308,,2012,22035,running,cli,,,,,,,,ios53,,,"sync-from",
start,2023-04-25T12:32:09.725371,,2012,22000,running,cli,,,,,,,,ios35,,,"taking device lock",
stop,2023-04-25T12:32:09.725852,0.000481,2012,22000,running,cli,,,,,,,,ios35,,,"taking device lock",
start,2023-04-25T12:32:09.726442,,2012,22035,running,cli,,,,,,,,ios53,,,"taking device lock",
stop,2023-04-25T12:32:09.726658,0.000216,2012,22035,running,cli,,,,,,,,ios53,,,"taking device lock",
start,2023-04-25T12:32:09.727635,,2012,22001,running,cli,,,,,,,,ios37,,,"sync-from",
start,2023-04-25T12:32:09.728335,,2012,22001,running,cli,,,,,,,,ios37,,,"taking device lock",
start,2023-04-25T12:32:09.728368,,2012,22053,running,cli,,,,,,,,ios63,connect,,"connect",
stop,2023-04-25T12:32:09.728612,0.000277,2012,22001,running,cli,,,,,,,,ios37,,,"taking device lock",
info,2023-04-25T12:32:09.728820,,2012,22053,running,cli,,,,,,,,ios63,connect,,"send NED connect",
start,2023-04-25T12:32:09.729484,,2012,22072,running,cli,,,,,,,,ios54,,,"sync-from",
