EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-05-02T19:40:27.922879,,40,41292,running,cli,,,,,,,,ios10,,,"taking device lock",
stop,2023-05-02T19:40:27.922982,0.000103,40,41292,running,cli,,,,,,,,ios10,,,"taking device lock",
start,2023-05-02T19:40:27.923302,,40,41330,running,cli,,,,,,,,ios80,,,"sync-from",
start,2023-05-02T19:40:27.923412,,40,41296,running,cli,,,,,,,,ios13,,,"taking device lock",
start,2023-05-02T19:40:27.923413,,40,41319,running,cli,,,,,,,,ios30,,,"taking device lock",
start,2023-05-02T19:40:27.923437,,40,41294,running,cli,,,,,,,,ios11,,,"taking device lock",
start,2023-05-02T19:40:27.923447,,40,41307,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-05-02T19:40:27.923580,,40,41353,running,cli,,,,,,,,ios76,,,"taking device lock",
start,2023-05-02T19:40:27.923603,,40,41350,running,cli,,,,,,,,ios58,,,"taking device lock",
start,2023-05-02T19:40:27.923590,,40,41321,running,cli,,,,,,,,ios32,,,"taking device lock",
stop,2023-05-02T19:40:27.923611,0.000199,40,41296,running,cli,,,,,,,,ios13,,,"taking device lock",
start,2023-05-02T19:40:27.923636,,40,41327,running,cli,,,,,,,,ios15,,,"taking device lock",
stop,2023-05-02T19:40:27.923817,0.000404,40,41319,running,cli,,,,,,,,ios30,,,"taking device lock",
stop,2023-05-02T19:40:27.924180,0.000733,40,41307,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-05-02T19:40:27.924189,,40,41325,running,cli,,,,,,,,ios72,,,"taking device lock",
start,2023-05-02T19:40:27.924404,,40,41343,running,cli,,,,,,,,ios29,,,"sync-from",
stop,2023-05-02T19:40:27.924430,0.000993,40,41294,running,cli,,,,,,,,ios11,,,"taking device lock",
start,2023-05-02T19:40:27.924696,,40,41338,running,cli,,,,,,,,ios20,,,"taking device lock",
start,2023-05-02T19:40:27.924709,,40,41333,running,cli,,,,,,,,ios19,,,"taking device lock",
stop,2023-05-02T19:40:27.924728,0.001138,40,41321,running,cli,,,,,,,,ios32,,,"taking device lock",
start,2023-05-02T19:40:27.924934,,40,41342,running,cli,,,,,,,,ios42,,,"sync-from",
stop,2023-05-02T19:40:27.925095,0.001492,40,41350,running,cli,,,,,,,,ios58,,,"taking device lock",
stop,2023-05-02T19:40:27.925268,0.001688,40,41353,running,cli,,,,,,,,ios76,,,"taking device lock",
stop,2023-05-02T19:40:27.925474,0.001838,40,41327,running,cli,,,,,,,,ios15,,,"taking device lock",
start,2023-05-02T19:40:27.925748,,40,41330,running,cli,,,,,,,,ios80,,,"taking device lock",
stop,2023-05-02T19:40:27.925785,0.001596,40,41325,running,cli,,,,,,,,ios72,,,"taking device lock",
start,2023-05-02T19:40:27.925977,,40,41347,running,cli,,,,,,,,ios51,,,"sync-from",
stop,2023-05-02T19:40:27.926061,0.001365,40,41338,running,cli,,,,,,,,ios20,,,"taking device lock",
stop,2023-05-02T19:40:27.926282,0.001573,40,41333,running,cli,,,,,,,,ios19,,,"taking device lock",
start,2023-05-02T19:40:27.926498,,40,41342,running,cli,,,,,,,,ios42,,,"taking device lock",
start,2023-05-02T19:40:27.926501,,40,41343,running,cli,,,,,,,,ios29,,,"taking device lock",
stop,2023-05-02T19:40:27.926565,0.000817,40,41330,running,cli,,,,,,,,ios80,,,"taking device lock",
start,2023-05-02T19:40:27.926711,,40,41347,running,cli,,,,,,,,ios51,,,"taking device lock",
stop,2023-05-02T19:40:27.926726,0.000228,40,41342,running,cli,,,,,,,,ios42,,,"taking device lock",
stop,2023-05-02T19:40:27.926946,0.000445,40,41343,running,cli,,,,,,,,ios29,,,"taking device lock",
stop,2023-05-02T19:40:27.927145,0.000434,40,41347,running,cli,,,,,,,,ios51,,,"taking device lock",
start,2023-05-02T19:40:27.927540,,40,41344,running,cli,,,,,,,,ios49,,,"sync-from",
start,2023-05-02T19:40:27.927779,,40,41344,running,cli,,,,,,,,ios49,,,"taking device lock",
stop,2023-05-02T19:40:27.928217,0.000438,40,41344,running,cli,,,,,,,,ios49,,,"taking device lock",
start,2023-05-02T19:40:27.929185,,40,41346,running,cli,,,,,,,,ios60,,,"sync-from",
start,2023-05-02T19:40:27.929440,,40,41346,running,cli,,,,,,,,ios60,,,"taking device lock",
stop,2023-05-02T19:40:27.929533,0.000093,40,41346,running,cli,,,,,,,,ios60,,,"taking device lock",
start,2023-05-02T19:40:27.930712,,40,41367,running,cli,,,,,,,,ios68,,,"sync-from",
start,2023-05-02T19:40:27.931015,,40,41367,running,cli,,,,,,,,ios68,,,"taking device lock",
stop,2023-05-02T19:40:27.931121,0.000106,40,41367,running,cli,,,,,,,,ios68,,,"taking device lock",
start,2023-05-02T19:40:27.932066,,40,41363,running,cli,,,,,,,,ios56,,,"sync-from",
start,2023-05-02T19:40:27.932300,,40,41363,running,cli,,,,,,,,ios56,,,"taking device lock",
stop,2023-05-02T19:40:27.932403,0.000103,40,41363,running,cli,,,,,,,,ios56,,,"taking device lock",
start,2023-05-02T19:40:27.934157,,40,41335,running,cli,,,,,,,,ios22,,,"sync-from",
start,2023-05-02T19:40:27.934390,,40,41335,running,cli,,,,,,,,ios22,,,"taking device lock",
stop,2023-05-02T19:40:27.934540,0.000150,40,41335,running,cli,,,,,,,,ios22,,,"taking device lock",
start,2023-05-02T19:40:27.935229,,40,41355,running,cli,,,,,,,,ios79,,,"sync-from",
start,2023-05-02T19:40:27.935493,,40,41355,running,cli,,,,,,,,ios79,,,"taking device lock",
stop,2023-05-02T19:40:27.935615,0.000122,40,41355,running,cli,,,,,,,,ios79,,,"taking device lock",
start,2023-05-02T19:40:27.936818,,40,41359,running,cli,,,,,,,,ios40,,,"sync-from",
start,2023-05-02T19:40:27.937043,,40,41359,running,cli,,,,,,,,ios40,,,"taking device lock",
stop,2023-05-02T19:40:27.937153,0.000110,40,41359,running,cli,,,,,,,,ios40,,,"taking device lock",
start,2023-05-02T19:40:27.937643,,40,41293,running,cli,,,,,,,,ios12,,,"sync-from",
start,2023-05-02T19:40:27.937869,,40,41293,running,cli,,,,,,,,ios12,,,"taking device lock",
stop,2023-05-02T19:40:27.937970,0.000101,40,41293,running,cli,,,,,,,,ios12,,,"taking device lock",
start,2023-05-02T19:40:27.938041,,40,41369,running,cli,,,,,,,,ios70,,,"sync-from",
start,2023-05-02T19:40:27.938462,,40,41369,running,cli,,,,,,,,ios70,,,"taking device lock",
stop,2023-05-02T19:40:27.938563,0.000101,40,41369,running,cli,,,,,,,,ios70,,,"taking device lock",
start,2023-05-02T19:40:27.938634,,40,41336,running,cli,,,,,,,,ios24,,,"sync-from",
start,2023-05-02T19:40:27.938883,,40,41336,running,cli,,,,,,,,ios24,,,"taking device lock",
stop,2023-05-02T19:40:27.939108,0.000225,40,41336,running,cli,,,,,,,,ios24,,,"taking device lock",
start,2023-05-02T19:40:27.939503,,40,41352,running,cli,,,,,,,,ios36,,,"sync-from",
start,2023-05-02T19:40:27.939780,,40,41352,running,cli,,,,,,,,ios36,,,"taking device lock",
stop,2023-05-02T19:40:27.939885,0.000105,40,41352,running,cli,,,,,,,,ios36,,,"taking device lock",
start,2023-05-02T19:40:27.940601,,40,41348,running,cli,,,,,,,,ios37,,,"sync-from",
start,2023-05-02T19:40:27.940608,,40,41295,running,cli,,,,,,,,ios14,,,"sync-from",
start,2023-05-02T19:40:27.941403,,40,41295,running,cli,,,,,,,,ios14,,,"taking device lock",
stop,2023-05-02T19:40:27.941579,0.000176,40,41295,running,cli,,,,,,,,ios14,,,"taking device lock",
start,2023-05-02T19:40:27.942023,,40,41348,running,cli,,,,,,,,ios37,,,"taking device lock",
stop,2023-05-02T19:40:27.942419,0.000396,40,41348,running,cli,,,,,,,,ios37,,,"taking device lock",
start,2023-05-02T19:40:27.942469,,40,41312,running,cli,,,,,,,,ios2,,,"sync-from",
start,2023-05-02T19:40:27.942982,,40,41312,running,cli,,,,,,,,ios2,,,"taking device lock",
stop,2023-05-02T19:40:27.943124,0.000142,40,41312,running,cli,,,,,,,,ios2,,,"taking device lock",
start,2023-05-02T19:40:27.944634,,40,41357,running,cli,,,,,,,,ios43,,,"sync-from",
start,2023-05-02T19:40:27.945275,,40,41357,running,cli,,,,,,,,ios43,,,"taking device lock",
stop,2023-05-02T19:40:27.945456,0.000181,40,41357,running,cli,,,,,,,,ios43,,,"taking device lock",
start,2023-05-02T19:40:27.945830,,40,41358,running,cli,,,,,,,,ios45,,,"sync-from",
start,2023-05-02T19:40:27.946320,,40,41358,running,cli,,,,,,,,ios45,,,"taking device lock",
stop,2023-05-02T19:40:27.946447,0.000127,40,41358,running,cli,,,,,,,,ios45,,,"taking device lock",
start,2023-05-02T19:40:27.947986,,40,41361,running,cli,,,,,,,,ios54,,,"sync-from",
start,2023-05-02T19:40:27.948453,,40,41361,running,cli,,,,,,,,ios54,,,"taking device lock",
stop,2023-05-02T19:40:27.948590,0.000137,40,41361,running,cli,,,,,,,,ios54,,,"taking device lock",
start,2023-05-02T19:40:27.948757,,40,41297,running,cli,,,,,,,,ios39,,,"sync-from",
start,2023-05-02T19:40:27.949837,,40,41291,running,cli,,,,,,,,ios1,,,"sync-from",
start,2023-05-02T19:40:27.950063,,40,41297,running,cli,,,,,,,,ios39,,,"taking device lock",
stop,2023-05-02T19:40:27.951207,0.001144,40,41297,running,cli,,,,,,,,ios39,,,"taking device lock",
start,2023-05-02T19:40:27.952573,,40,41291,running,cli,,,,,,,,ios1,,,"taking device lock",
start,2023-05-02T19:40:27.952976,,40,41366,running,cli,,,,,,,,ios62,,,"sync-from",
start,2023-05-02T19:40:27.953598,,40,41366,running,cli,,,,,,,,ios62,,,"taking device lock",
stop,2023-05-02T19:40:27.953858,0.000260,40,41366,running,cli,,,,,,,,ios62,,,"taking device lock",
start,2023-05-02T19:40:27.953924,,40,41301,running,cli,,,,,,,,ios16,,,"sync-from",
start,2023-05-02T19:40:27.954389,,40,41301,running,cli,,,,,,,,ios16,,,"taking device lock",
stop,2023-05-02T19:40:27.952754,0.000181,40,41291,running,cli,,,,,,,,ios1,,,"taking device lock",
stop,2023-05-02T19:40:27.954564,0.000175,40,41301,running,cli,,,,,,,,ios16,,,"taking device lock",
start,2023-05-02T19:40:27.955538,,40,41365,running,cli,,,,,,,,ios65,,,"sync-from",
start,2023-05-02T19:40:27.955863,,40,41365,running,cli,,,,,,,,ios65,,,"taking device lock",
stop,2023-05-02T19:40:27.955978,0.000115,40,41365,running,cli,,,,,,,,ios65,,,"taking device lock",
start,2023-05-02T19:40:27.956453,,40,41368,running,cli,,,,,,,,ios74,,,"sync-from",
start,2023-05-02T19:40:27.956797,,40,41368,running,cli,,,,,,,,ios74,,,"taking device lock",
stop,2023-05-02T19:40:27.956963,0.000166,40,41368,running,cli,,,,,,,,ios74,,,"taking device lock",
start,2023-05-02T19:40:27.957384,,40,41320,running,cli,,,,,,,,ios23,,,"sync-from",
start,2023-05-02T19:40:27.957664,,40,41320,running,cli,,,,,,,,ios23,,,"taking device lock",
stop,2023-05-02T19:40:27.957861,0.000197,40,41320,running,cli,,,,,,,,ios23,,,"taking device lock",
start,2023-05-02T19:40:27.959002,,40,41340,running,cli,,,,,,,,ios33,,,"sync-from",
start,2023-05-02T19:40:27.959269,,40,41323,running,cli,,,,,,,,ios25,,,"sync-from",
start,2023-05-02T19:40:27.960429,,40,41309,running,cli,,,,,,,,ios69,,,"sync-from",
start,2023-05-02T19:40:27.960805,,40,41340,running,cli,,,,,,,,ios33,,,"taking device lock",
start,2023-05-02T19:40:27.960941,,40,41323,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-05-02T19:40:27.961669,,40,41310,running,cli,,,,,,,,ios18,,,"sync-from",
stop,2023-05-02T19:40:27.961753,0.000812,40,41323,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-05-02T19:40:27.961968,,40,41303,running,cli,,,,,,,,ios57,,,"sync-from",
start,2023-05-02T19:40:27.962202,,40,41362,running,cli,,,,,,,,ios50,,,"sync-from",
start,2023-05-02T19:40:27.962330,,40,41302,running,cli,,,,,,,,ios55,,,"sync-from",
stop,2023-05-02T19:40:27.962373,0.001568,40,41340,running,cli,,,,,,,,ios33,,,"taking device lock",
start,2023-05-02T19:40:27.962692,,40,41309,running,cli,,,,,,,,ios69,,,"taking device lock",
start,2023-05-02T19:40:27.962756,,40,41310,running,cli,,,,,,,,ios18,,,"taking device lock",
start,2023-05-02T19:40:27.962931,,40,41303,running,cli,,,,,,,,ios57,,,"taking device lock",
stop,2023-05-02T19:40:27.962973,0.000281,40,41309,running,cli,,,,,,,,ios69,,,"taking device lock",
start,2023-05-02T19:40:27.963276,,40,41360,running,cli,,,,,,,,ios48,,,"sync-from",
start,2023-05-02T19:40:27.963353,,40,41337,running,cli,,,,,,,,ios31,,,"sync-from",
stop,2023-05-02T19:40:27.963540,0.000784,40,41310,running,cli,,,,,,,,ios18,,,"taking device lock",
stop,2023-05-02T19:40:27.964007,0.001076,40,41303,running,cli,,,,,,,,ios57,,,"taking device lock",
start,2023-05-02T19:40:27.964175,,40,41362,running,cli,,,,,,,,ios50,,,"taking device lock",
start,2023-05-02T19:40:27.964217,,40,41302,running,cli,,,,,,,,ios55,,,"taking device lock",
start,2023-05-02T19:40:27.964729,,40,41356,running,cli,,,,,,,,ios41,,,"sync-from",
stop,2023-05-02T19:40:27.964893,0.000718,40,41362,running,cli,,,,,,,,ios50,,,"taking device lock",
stop,2023-05-02T19:40:27.965119,0.000902,40,41302,running,cli,,,,,,,,ios55,,,"taking device lock",
start,2023-05-02T19:40:27.965431,,40,41337,running,cli,,,,,,,,ios31,,,"taking device lock",
start,2023-05-02T19:40:27.965425,,40,41360,running,cli,,,,,,,,ios48,,,"taking device lock",
start,2023-05-02T19:40:27.965450,,40,41356,running,cli,,,,,,,,ios41,,,"taking device lock",
stop,2023-05-02T19:40:27.965679,0.000248,40,41337,running,cli,,,,,,,,ios31,,,"taking device lock",
start,2023-05-02T19:40:27.965810,,40,41329,running,cli,,,,,,,,ios28,,,"sync-from",
stop,2023-05-02T19:40:27.965906,0.000456,40,41356,running,cli,,,,,,,,ios41,,,"taking device lock",
stop,2023-05-02T19:40:27.966125,0.000700,40,41360,running,cli,,,,,,,,ios48,,,"taking device lock",
start,2023-05-02T19:40:27.966292,,40,41329,running,cli,,,,,,,,ios28,,,"taking device lock",
start,2023-05-02T19:40:27.966311,,40,41333,running,cli,,,,,,,,ios19,connect,,"connect",
start,2023-05-02T19:40:27.966386,,40,41327,running,cli,,,,,,,,ios15,connect,,"connect",
start,2023-05-02T19:40:27.966398,,40,41319,running,cli,,,,,,,,ios30,connect,,"connect",
start,2023-05-02T19:40:27.966449,,40,41347,running,cli,,,,,,,,ios51,connect,,"connect",
start,2023-05-02T19:40:27.966446,,40,41355,running,cli,,,,,,,,ios79,connect,,"connect",
start,2023-05-02T19:40:27.966470,,40,41346,running,cli,,,,,,,,ios60,connect,,"connect",
start,2023-05-02T19:40:27.966489,,40,41296,running,cli,,,,,,,,ios13,connect,,"connect",
start,2023-05-02T19:40:27.966446,,40,41367,running,cli,,,,,,,,ios68,connect,,"connect",
start,2023-05-02T19:40:27.966518,,40,41330,running,cli,,,,,,,,ios80,connect,,"connect",
start,2023-05-02T19:40:27.966513,,40,41353,running,cli,,,,,,,,ios76,connect,,"connect",
start,2023-05-02T19:40:27.966524,,40,41363,running,cli,,,,,,,,ios56,connect,,"connect",
start,2023-05-02T19:40:27.966493,,40,41335,running,cli,,,,,,,,ios22,connect,,"connect",
start,2023-05-02T19:40:27.966552,,40,41338,running,cli,,,,,,,,ios20,connect,,"connect",
start,2023-05-02T19:40:27.966554,,40,41294,running,cli,,,,,,,,ios11,connect,,"connect",
start,2023-05-02T19:40:27.966554,,40,41325,running,cli,,,,,,,,ios72,connect,,"connect",
start,2023-05-02T19:40:27.966556,,40,41343,running,cli,,,,,,,,ios29,connect,,"connect",
start,2023-05-02T19:40:27.966578,,40,41290,running,cli,,,,,,,,ios0,connect,,"connect",
start,2023-05-02T19:40:27.966577,,40,41350,running,cli,,,,,,,,ios58,connect,,"connect",
start,2023-05-02T19:40:27.966607,,40,41321,running,cli,,,,,,,,ios32,connect,,"connect",
start,2023-05-02T19:40:27.966650,,40,41317,running,cli,,,,,,,,ios67,connect,,"connect",
start,2023-05-02T19:40:27.966641,,40,41292,running,cli,,,,,,,,ios10,connect,,"connect",
stop,2023-05-02T19:40:27.966799,0.000507,40,41329,running,cli,,,,,,,,ios28,,,"taking device lock",
start,2023-05-02T19:40:27.966493,,40,41344,running,cli,,,,,,,,ios49,connect,,"connect",
start,2023-05-02T19:40:27.966994,,40,41349,running,cli,,,,,,,,ios34,,,"sync-from",
start,2023-05-02T19:40:27.967012,,40,41326,running,cli,,,,,,,,ios27,,,"sync-from",
start,2023-05-02T19:40:27.966489,,40,41342,running,cli,,,,,,,,ios42,connect,,"connect",
start,2023-05-02T19:40:27.967552,,40,41359,running,cli,,,,,,,,ios40,connect,,"connect",
start,2023-05-02T19:40:27.967977,,40,41326,running,cli,,,,,,,,ios27,,,"taking device lock",
start,2023-05-02T19:40:27.968021,,40,41349,running,cli,,,,,,,,ios34,,,"taking device lock",
stop,2023-05-02T19:40:27.968197,0.000220,40,41326,running,cli,,,,,,,,ios27,,,"taking device lock",
stop,2023-05-02T19:40:27.968500,0.000479,40,41349,running,cli,,,,,,,,ios34,,,"taking device lock",
start,2023-05-02T19:40:27.969659,,40,41307,running,cli,,,,,,,,ios63,connect,,"connect",
start,2023-05-02T19:40:27.969922,,40,41299,running,cli,,,,,,,,ios5,,,"sync-from",
start,2023-05-02T19:40:27.970369,,40,41299,running,cli,,,,,,,,ios5,,,"taking device lock",
stop,2023-05-02T19:40:27.970534,0.000165,40,41299,running,cli,,,,,,,,ios5,,,"taking device lock",
start,2023-05-02T19:40:27.973620,,40,41311,running,cli,,,,,,,,ios71,,,"sync-from",
start,2023-05-02T19:40:27.973881,,40,41304,running,cli,,,,,,,,ios6,,,"sync-from",
start,2023-05-02T19:40:27.974361,,40,41364,running,cli,,,,,,,,ios59,,,"sync-from",
start,2023-05-02T19:40:27.974498,,40,41322,running,cli,,,,,,,,ios7,,,"sync-from",
start,2023-05-02T19:40:27.974591,,40,41348,running,cli,,,,,,,,ios37,connect,,"connect",
start,2023-05-02T19:40:27.974640,,40,41298,running,cli,,,,,,,,ios47,,,"sync-from",
start,2023-05-02T19:40:27.974740,,40,41293,running,cli,,,,,,,,ios12,connect,,"connect",
start,2023-05-02T19:40:27.974762,,40,41331,running,cli,,,,,,,,ios3,,,"sync-from",
start,2023-05-02T19:40:27.974881,,40,41306,running,cli,,,,,,,,ios64,,,"sync-from",
start,2023-05-02T19:40:27.974974,,40,41339,running,cli,,,,,,,,ios44,,,"sync-from",
start,2023-05-02T19:40:27.975069,,40,41313,running,cli,,,,,,,,ios73,,,"sync-from",
start,2023-05-02T19:40:27.975176,,40,41328,running,cli,,,,,,,,ios77,,,"sync-from",
start,2023-05-02T19:40:27.975428,,40,41351,running,cli,,,,,,,,ios46,,,"sync-from",
start,2023-05-02T19:40:27.975520,,40,41364,running,cli,,,,,,,,ios59,,,"taking device lock",
start,2023-05-02T19:40:27.975522,,40,41341,running,cli,,,,,,,,ios26,,,"sync-from",
start,2023-05-02T19:40:27.975637,,40,41322,running,cli,,,,,,,,ios7,,,"taking device lock",
stop,2023-05-02T19:40:27.975687,0.000167,40,41364,running,cli,,,,,,,,ios59,,,"taking device lock",
start,2023-05-02T19:40:27.975704,,40,41369,running,cli,,,,,,,,ios70,connect,,"connect",
start,2023-05-02T19:40:27.975730,,40,41318,running,cli,,,,,,,,ios8,,,"sync-from",
start,2023-05-02T19:40:27.975746,,40,41352,running,cli,,,,,,,,ios36,connect,,"connect",
start,2023-05-02T19:40:27.975939,,40,41314,running,cli,,,,,,,,ios75,,,"sync-from",
start,2023-05-02T19:40:27.975993,,40,41308,running,cli,,,,,,,,ios66,,,"sync-from",
start,2023-05-02T19:40:27.976022,,40,41311,running,cli,,,,,,,,ios71,,,"taking device lock",
stop,2023-05-02T19:40:27.976052,0.000415,40,41322,running,cli,,,,,,,,ios7,,,"taking device lock",
info,2023-05-02T19:40:27.976359,,40,41347,running,cli,,,,,,,,ios51,connect,,"send NED connect",
info,2023-05-02T19:40:27.976471,,40,41325,running,cli,,,,,,,,ios72,connect,,"send NED connect",
info,2023-05-02T19:40:27.976492,,40,41319,running,cli,,,,,,,,ios30,connect,,"send NED connect",
info,2023-05-02T19:40:27.976541,,40,41338,running,cli,,,,,,,,ios20,connect,,"send NED connect",
info,2023-05-02T19:40:27.976552,,40,41290,running,cli,,,,,,,,ios0,connect,,"send NED connect",
info,2023-05-02T19:40:27.976562,,40,41317,running,cli,,,,,,,,ios67,connect,,"send NED connect",
info,2023-05-02T19:40:27.976581,,40,41353,running,cli,,,,,,,,ios76,connect,,"send NED connect",
start,2023-05-02T19:40:27.976619,,40,41298,running,cli,,,,,,,,ios47,,,"taking device lock",
info,2023-05-02T19:40:27.976634,,40,41367,running,cli,,,,,,,,ios68,connect,,"send NED connect",
start,2023-05-02T19:40:27.976687,,40,41306,running,cli,,,,,,,,ios64,,,"taking device lock",
start,2023-05-02T19:40:27.976691,,40,41331,running,cli,,,,,,,,ios3,,,"taking device lock",
stop,2023-05-02T19:40:27.976692,0.000670,40,41311,running,cli,,,,,,,,ios71,,,"taking device lock",
info,2023-05-02T19:40:27.976694,,40,41346,running,cli,,,,,,,,ios60,connect,,"send NED connect",
start,2023-05-02T19:40:27.976724,,40,41304,running,cli,,,,,,,,ios6,,,"taking device lock",
start,2023-05-02T19:40:27.976731,,40,41313,running,cli,,,,,,,,ios73,,,"taking device lock",
info,2023-05-02T19:40:27.976758,,40,41342,running,cli,,,,,,,,ios42,connect,,"send NED connect",
info,2023-05-02T19:40:27.976776,,40,41343,running,cli,,,,,,,,ios29,connect,,"send NED connect",
info,2023-05-02T19:40:27.976785,,40,41352,running,cli,,,,,,,,ios36,connect,,"send NED connect",
info,2023-05-02T19:40:27.976792,,40,41330,running,cli,,,,,,,,ios80,connect,,"send NED connect",
info,2023-05-02T19:40:27.976798,,40,41350,running,cli,,,,,,,,ios58,connect,,"send NED connect",
info,2023-05-02T19:40:27.976818,,40,41293,running,cli,,,,,,,,ios12,connect,,"send NED connect",
info,2023-05-02T19:40:27.976842,,40,41359,running,cli,,,,,,,,ios40,connect,,"send NED connect",
start,2023-05-02T19:40:27.976835,,40,41339,running,cli,,,,,,,,ios44,,,"taking device lock",
info,2023-05-02T19:40:27.976834,,40,41292,running,cli,,,,,,,,ios10,connect,,"send NED connect",
start,2023-05-02T19:40:27.976864,,40,41336,running,cli,,,,,,,,ios24,connect,,"connect",
info,2023-05-02T19:40:27.976920,,40,41344,running,cli,,,,,,,,ios49,connect,,"send NED connect",
info,2023-05-02T19:40:27.976995,,40,41348,running,cli,,,,,,,,ios37,connect,,"send NED connect",
info,2023-05-02T19:40:27.977011,,40,41363,running,cli,,,,,,,,ios56,connect,,"send NED connect",
info,2023-05-02T19:40:27.977011,,40,41296,running,cli,,,,,,,,ios13,connect,,"send NED connect",
info,2023-05-02T19:40:27.977055,,40,41369,running,cli,,,,,,,,ios70,connect,,"send NED connect",
info,2023-05-02T19:40:27.977075,,40,41321,running,cli,,,,,,,,ios32,connect,,"send NED connect",
info,2023-05-02T19:40:27.977090,,40,41307,running,cli,,,,,,,,ios63,connect,,"send NED connect",
info,2023-05-02T19:40:27.977180,,40,41333,running,cli,,,,,,,,ios19,connect,,"send NED connect",
info,2023-05-02T19:40:27.977012,,40,41294,running,cli,,,,,,,,ios11,connect,,"send NED connect",
info,2023-05-02T19:40:27.977302,,40,41355,running,cli,,,,,,,,ios79,connect,,"send NED connect",
info,2023-05-02T19:40:27.977347,,40,41335,running,cli,,,,,,,,ios22,connect,,"send NED connect",
info,2023-05-02T19:40:27.977774,,40,41336,running,cli,,,,,,,,ios24,connect,,"send NED connect",
info,2023-05-02T19:40:27.977012,,40,41327,running,cli,,,,,,,,ios15,connect,,"send NED connect",
start,2023-05-02T19:40:27.977898,,40,41351,running,cli,,,,,,,,ios46,,,"taking device lock",
stop,2023-05-02T19:40:27.977913,0.001294,40,41298,running,cli,,,,,,,,ios47,,,"taking device lock",
start,2023-05-02T19:40:27.978102,,40,41324,running,cli,,,,,,,,ios35,,,"sync-from",
start,2023-05-02T19:40:27.978383,,40,41295,running,cli,,,,,,,,ios14,connect,,"connect",
info,2023-05-02T19:40:27.978559,,40,41295,running,cli,,,,,,,,ios14,connect,,"send NED connect",
stop,2023-05-02T19:40:27.979019,0.002328,40,41331,running,cli,,,,,,,,ios3,,,"taking device lock",
start,2023-05-02T19:40:27.979804,,40,41312,running,cli,,,,,,,,ios2,connect,,"connect",
stop,2023-05-02T19:40:27.979794,0.003107,40,41306,running,cli,,,,,,,,ios64,,,"taking device lock",
info,2023-05-02T19:40:27.979953,,40,41312,running,cli,,,,,,,,ios2,connect,,"send NED connect",
stop,2023-05-02T19:40:27.980038,0.003307,40,41313,running,cli,,,,,,,,ios73,,,"taking device lock",
start,2023-05-02T19:40:27.980302,,40,41328,running,cli,,,,,,,,ios77,,,"taking device lock",
start,2023-05-02T19:40:27.980326,,40,41341,running,cli,,,,,,,,ios26,,,"taking device lock",
stop,2023-05-02T19:40:27.980352,0.003628,40,41304,running,cli,,,,,,,,ios6,,,"taking device lock",
