EVENT TYPE,TIMESTAMP,DURATION,TRACE ID,SPAN ID,PARENT SPAN ID,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,SUBSYSTEM,MESSAGE,ANNOTATION,ATTRIBUTE NAME,ATTRIBUTE VALUE,LINK TRACE ID,LINK SPAN ID
stop,2025-11-03T08:43:42.784195,0.000048,8234fc5d49261ff8b03148401fe21371,aff995b46dbd58c0,f9d6cfc4442f1586,80,6331,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:43:42.784394,,8234fc5d49261ff8b03148401fe21371,771b64b77b82d5eb,f9d6cfc4442f1586,80,6331,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:43:42.784850,0.000456,8234fc5d49261ff8b03148401fe21371,771b64b77b82d5eb,f9d6cfc4442f1586,80,6331,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:43:42.785004,0.023089,8234fc5d49261ff8b03148401fe21371,f9d6cfc4442f1586,cd610731161f1e32,80,6331,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:43:42.785052,,8234fc5d49261ff8b03148401fe21371,ab1340da526e97d9,cd610731161f1e32,80,6331,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:43:42.785326,,8234fc5d49261ff8b03148401fe21371,ab1340da526e97d9,cd610731161f1e32,80,6331,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:43:42.788785,,8234fc5d49261ff8b03148401fe21371,9a12f36788215df3,ab1340da526e97d9,80,6331,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:43:42.788929,0.000144,8234fc5d49261ff8b03148401fe21371,9a12f36788215df3,ab1340da526e97d9,80,6331,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:43:42.789882,0.004830,8234fc5d49261ff8b03148401fe21371,ab1340da526e97d9,cd610731161f1e32,80,6331,running,cli,,write-start,,transaction_phase,write-start,,
stop,2025-11-03T08:43:42.789917,0.028052,8234fc5d49261ff8b03148401fe21371,cd610731161f1e32,,80,6331,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:43:55.874883,,a31753882d109b9ad2988a601ef08178,3d36320670e3369f,,80,6331,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:43:55.874942,,a31753882d109b9ad2988a601ef08178,31eb12ac214a40e2,3d36320670e3369f,80,6331,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:43:55.875386,,a31753882d109b9ad2988a601ef08178,c0d12a11f82c843e,31eb12ac214a40e2,80,6331,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:43:55.875445,0.000059,a31753882d109b9ad2988a601ef08178,c0d12a11f82c843e,31eb12ac214a40e2,80,6331,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:43:55.875597,,a31753882d109b9ad2988a601ef08178,e376f3da2de97cea,31eb12ac214a40e2,80,6331,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:43:55.875781,,a31753882d109b9ad2988a601ef08178,240a6792f72f0eb3,e376f3da2de97cea,80,6331,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:43:55.876010,0.000229,a31753882d109b9ad2988a601ef08178,240a6792f72f0eb3,e376f3da2de97cea,80,6331,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:43:55.876127,0.000530,a31753882d109b9ad2988a601ef08178,e376f3da2de97cea,31eb12ac214a40e2,80,6331,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:43:55.876170,,a31753882d109b9ad2988a601ef08178,240a6792f72f0eb3,31eb12ac214a40e2,80,6331,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:43:55.876652,,a31753882d109b9ad2988a601ef08178,e297b82120a2006a,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:43:55.878948,,a31753882d109b9ad2988a601ef08178,,,80,,,cli,,python-service A,,,,,
stop,2025-11-03T08:43:55.882379,0.005727,a31753882d109b9ad2988a601ef08178,e297b82120a2006a,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:43:55.882534,,a31753882d109b9ad2988a601ef08178,fd2293ee6895d56f,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:43:55.887143,0.004609,a31753882d109b9ad2988a601ef08178,fd2293ee6895d56f,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:43:55.887308,,a31753882d109b9ad2988a601ef08178,426e9941f16dc927,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:43:55.891784,0.004476,a31753882d109b9ad2988a601ef08178,426e9941f16dc927,240a6792f72f0eb3,80,6331,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:43:55.892438,0.016268,a31753882d109b9ad2988a601ef08178,240a6792f72f0eb3,31eb12ac214a40e2,80,6331,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:43:55.892541,,a31753882d109b9ad2988a601ef08178,3559f4b9b499850b,31eb12ac214a40e2,80,6331,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:43:55.892813,0.000272,a31753882d109b9ad2988a601ef08178,3559f4b9b499850b,31eb12ac214a40e2,80,6331,running,cli,,mark inactive,,,,,
start,2025-11-03T08:43:55.892891,,a31753882d109b9ad2988a601ef08178,839ef2466ac93ea5,31eb12ac214a40e2,80,6331,running,cli,,pre validate,,,,,
stop,2025-11-03T08:43:55.893299,0.000408,a31753882d109b9ad2988a601ef08178,839ef2466ac93ea5,31eb12ac214a40e2,80,6331,running,cli,,pre validate,,,,,
start,2025-11-03T08:43:55.893399,,a31753882d109b9ad2988a601ef08178,ac527bfcce2b41b2,31eb12ac214a40e2,80,6331,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:43:55.893982,0.000583,a31753882d109b9ad2988a601ef08178,ac527bfcce2b41b2,31eb12ac214a40e2,80,6331,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:43:55.894034,,a31753882d109b9ad2988a601ef08178,ac527bfcce2b41b2,31eb12ac214a40e2,80,6331,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:43:55.894240,0.000206,a31753882d109b9ad2988a601ef08178,ac527bfcce2b41b2,31eb12ac214a40e2,80,6331,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:43:55.894329,,a31753882d109b9ad2988a601ef08178,de79ba5d04c1ba40,31eb12ac214a40e2,80,6331,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:43:55.894387,0.000058,a31753882d109b9ad2988a601ef08178,de79ba5d04c1ba40,31eb12ac214a40e2,80,6331,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:43:55.894598,,a31753882d109b9ad2988a601ef08178,a33f1307c424ac42,31eb12ac214a40e2,80,6331,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:43:55.895101,0.000503,a31753882d109b9ad2988a601ef08178,a33f1307c424ac42,31eb12ac214a40e2,80,6331,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:43:55.895282,0.020340,a31753882d109b9ad2988a601ef08178,31eb12ac214a40e2,3d36320670e3369f,80,6331,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:43:55.895329,,a31753882d109b9ad2988a601ef08178,2948ba7747025d4d,3d36320670e3369f,80,6331,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:43:55.895718,,a31753882d109b9ad2988a601ef08178,2948ba7747025d4d,3d36320670e3369f,80,6331,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:43:55.899823,,a31753882d109b9ad2988a601ef08178,157245d8fb4cdcfe,2948ba7747025d4d,80,6331,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:43:55.900043,0.000220,a31753882d109b9ad2988a601ef08178,157245d8fb4cdcfe,2948ba7747025d4d,80,6331,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:43:55.901253,0.005924,a31753882d109b9ad2988a601ef08178,2948ba7747025d4d,3d36320670e3369f,80,6331,running,cli,,write-start,,transaction_phase,write-start,,
stop,2025-11-03T08:43:55.901330,0.026447,a31753882d109b9ad2988a601ef08178,3d36320670e3369f,,80,6331,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:45:54.982134,,c7fe755144b16b691642e245bdf35df6,8aa0369740ede133,,80,6276,running,cli,,running action,,action,/packages/reload,,
start,2025-11-03T08:45:54.999849,,c7fe755144b16b691642e245bdf35df6,6023d8e803bcaf32,8aa0369740ede133,80,6276,running,cli,,reload packages,,,,,
start,2025-11-03T08:45:55.010711,,c7fe755144b16b691642e245bdf35df6,2a857efbeacd0141,6023d8e803bcaf32,80,6276,running,cli,,save system state,,,,,
stop,2025-11-03T08:45:55.010927,0.000216,c7fe755144b16b691642e245bdf35df6,2a857efbeacd0141,6023d8e803bcaf32,80,6276,running,cli,,save system state,,,,,
start,2025-11-03T08:45:55.010973,,c7fe755144b16b691642e245bdf35df6,27c057b167140bf3,6023d8e803bcaf32,80,6276,running,cli,,clean system state,,,,,
stop,2025-11-03T08:45:55.011027,0.000054,c7fe755144b16b691642e245bdf35df6,27c057b167140bf3,6023d8e803bcaf32,80,6276,running,cli,,clean system state,,,,,
start,2025-11-03T08:45:55.011060,,c7fe755144b16b691642e245bdf35df6,d7bb9ac50d693f41,6023d8e803bcaf32,80,6276,running,cli,,load new system state,,,,,
stop,2025-11-03T08:45:55.035874,0.024814,c7fe755144b16b691642e245bdf35df6,d7bb9ac50d693f41,6023d8e803bcaf32,80,6276,running,cli,,load new system state,,,,,
start,2025-11-03T08:45:55.035920,,c7fe755144b16b691642e245bdf35df6,461bb173ff02ac21,6023d8e803bcaf32,80,6276,running,cli,,reload script server,,,,,
stop,2025-11-03T08:45:55.159426,0.123506,c7fe755144b16b691642e245bdf35df6,461bb173ff02ac21,6023d8e803bcaf32,80,6276,running,cli,,reload script server,,,,,
start,2025-11-03T08:45:55.159499,,c7fe755144b16b691642e245bdf35df6,90e3caf5ac7eaa6a,6023d8e803bcaf32,80,6276,running,cli,,load template,,,,,
stop,2025-11-03T08:45:55.159943,0.000444,c7fe755144b16b691642e245bdf35df6,90e3caf5ac7eaa6a,6023d8e803bcaf32,80,6276,running,cli,,load template,,,,,
start,2025-11-03T08:45:55.160017,,c7fe755144b16b691642e245bdf35df6,494f57162216012f,6023d8e803bcaf32,80,6276,running,cli,,clean saved system state,,,,,
stop,2025-11-03T08:45:55.160095,0.000078,c7fe755144b16b691642e245bdf35df6,494f57162216012f,6023d8e803bcaf32,80,6276,running,cli,,clean saved system state,,,,,
start,2025-11-03T08:45:55.170878,,c7fe755144b16b691642e245bdf35df6,a6e1b9f15421a5c5,6023d8e803bcaf32,80,6276,running,cli,,reload VMs,,,,,
stop,2025-11-03T08:46:00.778485,5.607607,c7fe755144b16b691642e245bdf35df6,a6e1b9f15421a5c5,6023d8e803bcaf32,80,6276,running,cli,,reload VMs,,,,,
stop,2025-11-03T08:46:00.778551,5.778702,c7fe755144b16b691642e245bdf35df6,6023d8e803bcaf32,8aa0369740ede133,80,6276,running,cli,,reload packages,,,,,
stop,2025-11-03T08:46:00.778799,5.796665,c7fe755144b16b691642e245bdf35df6,8aa0369740ede133,,80,6276,running,cli,,running action,,action,/packages/reload,,
start,2025-11-03T08:46:10.309271,,69a0276477ffa521f92779eb086c70fc,015a44b491465042,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:10.309341,,69a0276477ffa521f92779eb086c70fc,b2ccc33066b0b2a6,015a44b491465042,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:10.309753,,69a0276477ffa521f92779eb086c70fc,c4351584d632a1f8,b2ccc33066b0b2a6,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:46:10.309829,0.000076,69a0276477ffa521f92779eb086c70fc,c4351584d632a1f8,b2ccc33066b0b2a6,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:46:10.309999,,69a0276477ffa521f92779eb086c70fc,5b5dac748d44a331,b2ccc33066b0b2a6,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:10.310226,,69a0276477ffa521f92779eb086c70fc,8c8b2f1d3eb88d62,5b5dac748d44a331,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:10.310473,0.000247,69a0276477ffa521f92779eb086c70fc,8c8b2f1d3eb88d62,5b5dac748d44a331,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:10.310587,0.000588,69a0276477ffa521f92779eb086c70fc,5b5dac748d44a331,b2ccc33066b0b2a6,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:10.310621,,69a0276477ffa521f92779eb086c70fc,8c8b2f1d3eb88d62,b2ccc33066b0b2a6,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:10.311069,,69a0276477ffa521f92779eb086c70fc,758045fffd1f565d,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:10.315103,,69a0276477ffa521f92779eb086c70fc,,,80,,,cli,,python-service A,,,,,
stop,2025-11-03T08:46:10.318805,0.007736,69a0276477ffa521f92779eb086c70fc,758045fffd1f565d,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:10.318983,,69a0276477ffa521f92779eb086c70fc,ee0fb34bb6ca01d8,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:10.322262,,69a0276477ffa521f92779eb086c70fc,,,80,,,cli,,python-service B,,,,,
stop,2025-11-03T08:46:10.324882,0.005899,69a0276477ffa521f92779eb086c70fc,ee0fb34bb6ca01d8,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:10.325064,,69a0276477ffa521f92779eb086c70fc,5c7faf123fe957c7,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:10.328361,,69a0276477ffa521f92779eb086c70fc,,,80,,,cli,,python-service C,,,,,
stop,2025-11-03T08:46:10.331496,0.006432,69a0276477ffa521f92779eb086c70fc,5c7faf123fe957c7,8c8b2f1d3eb88d62,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:46:10.332120,0.021499,69a0276477ffa521f92779eb086c70fc,8c8b2f1d3eb88d62,b2ccc33066b0b2a6,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:10.332237,,69a0276477ffa521f92779eb086c70fc,79e7ce7e71651def,b2ccc33066b0b2a6,80,6456,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:46:10.332613,0.000376,69a0276477ffa521f92779eb086c70fc,79e7ce7e71651def,b2ccc33066b0b2a6,80,6456,running,cli,,mark inactive,,,,,
start,2025-11-03T08:46:10.332710,,69a0276477ffa521f92779eb086c70fc,b2f5dfc34631b577,b2ccc33066b0b2a6,80,6456,running,cli,,pre validate,,,,,
stop,2025-11-03T08:46:10.333083,0.000373,69a0276477ffa521f92779eb086c70fc,b2f5dfc34631b577,b2ccc33066b0b2a6,80,6456,running,cli,,pre validate,,,,,
start,2025-11-03T08:46:10.333181,,69a0276477ffa521f92779eb086c70fc,fc2905e0736ec99e,b2ccc33066b0b2a6,80,6456,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:46:10.334750,0.001569,69a0276477ffa521f92779eb086c70fc,fc2905e0736ec99e,b2ccc33066b0b2a6,80,6456,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:46:10.334805,,69a0276477ffa521f92779eb086c70fc,fc2905e0736ec99e,b2ccc33066b0b2a6,80,6456,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:46:10.335012,0.000207,69a0276477ffa521f92779eb086c70fc,fc2905e0736ec99e,b2ccc33066b0b2a6,80,6456,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:46:10.335087,,69a0276477ffa521f92779eb086c70fc,fb348d29fa30e72b,b2ccc33066b0b2a6,80,6456,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:46:10.335126,0.000039,69a0276477ffa521f92779eb086c70fc,fb348d29fa30e72b,b2ccc33066b0b2a6,80,6456,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:46:10.335337,,69a0276477ffa521f92779eb086c70fc,cfb51921d9abb104,b2ccc33066b0b2a6,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:10.335757,0.000420,69a0276477ffa521f92779eb086c70fc,cfb51921d9abb104,b2ccc33066b0b2a6,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:10.335977,0.026636,69a0276477ffa521f92779eb086c70fc,b2ccc33066b0b2a6,015a44b491465042,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:10.336024,,69a0276477ffa521f92779eb086c70fc,094df59a990a12d2,015a44b491465042,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:10.336317,,69a0276477ffa521f92779eb086c70fc,094df59a990a12d2,015a44b491465042,80,6456,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:10.340108,,69a0276477ffa521f92779eb086c70fc,b50bddd843cc9e1f,094df59a990a12d2,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:10.340283,0.000175,69a0276477ffa521f92779eb086c70fc,b50bddd843cc9e1f,094df59a990a12d2,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:10.342159,0.006135,69a0276477ffa521f92779eb086c70fc,094df59a990a12d2,015a44b491465042,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
stop,2025-11-03T08:46:10.342212,0.032941,69a0276477ffa521f92779eb086c70fc,015a44b491465042,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:17.899498,,280f411c1b2434d6d966b49ce92b55bd,426f3ead04327581,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:17.899573,,280f411c1b2434d6d966b49ce92b55bd,c266da86df36c615,426f3ead04327581,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:17.899994,,280f411c1b2434d6d966b49ce92b55bd,207b43ec35e0024b,c266da86df36c615,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:46:17.900053,0.000059,280f411c1b2434d6d966b49ce92b55bd,207b43ec35e0024b,c266da86df36c615,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:46:17.900196,,280f411c1b2434d6d966b49ce92b55bd,f289084bfceba1c5,c266da86df36c615,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:17.900362,,280f411c1b2434d6d966b49ce92b55bd,b45f1446fe472bd7,f289084bfceba1c5,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:17.900600,0.000238,280f411c1b2434d6d966b49ce92b55bd,b45f1446fe472bd7,f289084bfceba1c5,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:17.900703,0.000507,280f411c1b2434d6d966b49ce92b55bd,f289084bfceba1c5,c266da86df36c615,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:17.900754,,280f411c1b2434d6d966b49ce92b55bd,b45f1446fe472bd7,c266da86df36c615,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:17.901307,,280f411c1b2434d6d966b49ce92b55bd,061a3cb5b656d3cf,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:17.903609,,280f411c1b2434d6d966b49ce92b55bd,,,80,,,cli,,python-service A,,,,,
stop,2025-11-03T08:46:17.907130,0.005823,280f411c1b2434d6d966b49ce92b55bd,061a3cb5b656d3cf,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:17.907304,,280f411c1b2434d6d966b49ce92b55bd,d8e4a2816572ad5e,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:17.909196,,280f411c1b2434d6d966b49ce92b55bd,,,80,,,cli,,python-service B,,,,,
stop,2025-11-03T08:46:17.911699,0.004395,280f411c1b2434d6d966b49ce92b55bd,d8e4a2816572ad5e,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:17.911868,,280f411c1b2434d6d966b49ce92b55bd,03b4eb930f3f5804,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:17.913983,,280f411c1b2434d6d966b49ce92b55bd,,,80,,,cli,,python-service C,,,,,
stop,2025-11-03T08:46:17.917023,0.005155,280f411c1b2434d6d966b49ce92b55bd,03b4eb930f3f5804,b45f1446fe472bd7,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:46:17.917644,0.016890,280f411c1b2434d6d966b49ce92b55bd,b45f1446fe472bd7,c266da86df36c615,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:17.917733,,280f411c1b2434d6d966b49ce92b55bd,b7e98edfd3223caa,c266da86df36c615,80,6456,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:46:17.918015,0.000282,280f411c1b2434d6d966b49ce92b55bd,b7e98edfd3223caa,c266da86df36c615,80,6456,running,cli,,mark inactive,,,,,
start,2025-11-03T08:46:17.918129,,280f411c1b2434d6d966b49ce92b55bd,8a0da0d1937d2c1a,c266da86df36c615,80,6456,running,cli,,pre validate,,,,,
stop,2025-11-03T08:46:17.918511,0.000382,280f411c1b2434d6d966b49ce92b55bd,8a0da0d1937d2c1a,c266da86df36c615,80,6456,running,cli,,pre validate,,,,,
start,2025-11-03T08:46:17.918621,,280f411c1b2434d6d966b49ce92b55bd,222594b0a4510d45,c266da86df36c615,80,6456,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:46:17.919200,0.000579,280f411c1b2434d6d966b49ce92b55bd,222594b0a4510d45,c266da86df36c615,80,6456,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:46:17.919243,,280f411c1b2434d6d966b49ce92b55bd,222594b0a4510d45,c266da86df36c615,80,6456,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:46:17.919441,0.000198,280f411c1b2434d6d966b49ce92b55bd,222594b0a4510d45,c266da86df36c615,80,6456,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:46:17.919517,,280f411c1b2434d6d966b49ce92b55bd,79dd8b862769b244,c266da86df36c615,80,6456,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:46:17.919557,0.000040,280f411c1b2434d6d966b49ce92b55bd,79dd8b862769b244,c266da86df36c615,80,6456,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:46:17.919765,,280f411c1b2434d6d966b49ce92b55bd,38b3e564b5450c27,c266da86df36c615,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:17.920202,0.000437,280f411c1b2434d6d966b49ce92b55bd,38b3e564b5450c27,c266da86df36c615,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:17.920370,0.020797,280f411c1b2434d6d966b49ce92b55bd,c266da86df36c615,426f3ead04327581,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:17.920425,,280f411c1b2434d6d966b49ce92b55bd,35367e75caedf8e1,426f3ead04327581,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:17.920721,,280f411c1b2434d6d966b49ce92b55bd,35367e75caedf8e1,426f3ead04327581,80,6456,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:17.924604,,280f411c1b2434d6d966b49ce92b55bd,f87023b3f084b98e,35367e75caedf8e1,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:17.924800,0.000196,280f411c1b2434d6d966b49ce92b55bd,f87023b3f084b98e,35367e75caedf8e1,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:17.925796,0.005371,280f411c1b2434d6d966b49ce92b55bd,35367e75caedf8e1,426f3ead04327581,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
stop,2025-11-03T08:46:17.925842,0.026344,280f411c1b2434d6d966b49ce92b55bd,426f3ead04327581,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:25.236879,,55cdf8912e8ba417626dd5e267d249c1,8fa4eee162eb31b4,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:25.236966,,55cdf8912e8ba417626dd5e267d249c1,9c9e419fa7947ca9,8fa4eee162eb31b4,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:25.237510,,55cdf8912e8ba417626dd5e267d249c1,75754b1b04f51458,9c9e419fa7947ca9,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:46:25.237584,0.000074,55cdf8912e8ba417626dd5e267d249c1,75754b1b04f51458,9c9e419fa7947ca9,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:46:25.237747,,55cdf8912e8ba417626dd5e267d249c1,f550d2cdc5603d6e,9c9e419fa7947ca9,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:25.237955,,55cdf8912e8ba417626dd5e267d249c1,6e38a0c2f68ec984,f550d2cdc5603d6e,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:25.238199,0.000244,55cdf8912e8ba417626dd5e267d249c1,6e38a0c2f68ec984,f550d2cdc5603d6e,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:25.238351,0.000604,55cdf8912e8ba417626dd5e267d249c1,f550d2cdc5603d6e,9c9e419fa7947ca9,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:25.238403,,55cdf8912e8ba417626dd5e267d249c1,6e38a0c2f68ec984,9c9e419fa7947ca9,80,6456,running,cli,,run transforms and transaction hooks,,,,,
